timestamp_utc,model,provider,question_id,question,gold_answer,category,run_index,seed,response_text,done,total_duration,eval_count,prompt_eval_count,shared_instruction
2026-05-30T11:46:30.194765+00:00,gemma3:4b,ollama,q4460,"What are the symptoms of 49,XXXXX syndrome ?","What are the signs and symptoms of 49,XXXXX syndrome? The Human Phenotype Ontology provides the following list of signs and symptoms for 49,XXXXX syndrome. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of chromosome segregation 90% Low-set, posteriorly rotated ears 90% Muscular hypotonia 90% Abnormality of the nose 50% Camptodactyly of finger 50% Clinodactyly of the 5th finger 50% Cognitive impairment 50% Hypertelorism 50% Microcephaly 50% Plagiocephaly 50% Radioulnar synostosis 50% Short foot 50% Short palm 50% Short stature 50% Strabismus 50% Upslanted palpebral fissure 50% Abnormality of immune system physiology 7.5% Abnormality of the cardiac septa 7.5% Abnormality of the genital system 7.5% Abnormality of the hip bone 7.5% Abnormality of the urinary system 7.5% Patent ductus arteriosus 7.5% The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",,1,,"49,XXXXX syndrome presents with a range of developmental and physical characteristics. Common symptoms include intellectual disability, hypotonia (low muscle tone), and speech delays. Individuals often exhibit distinctive facial features like a small jaw, protruding tongue, and broad nasal bridge.  Other reported symptoms can include heart defects, gastrointestinal issues, and skeletal abnormalities. However, the severity and specific manifestations vary considerably among affected individuals. Due to the variable nature of this syndrome, a thorough clinical evaluation is crucial for accurate diagnosis and management.",True,1658627625,104,54,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T11:46:31.810611+00:00,gemma3:4b,ollama,q4460,"What are the symptoms of 49,XXXXX syndrome ?","What are the signs and symptoms of 49,XXXXX syndrome? The Human Phenotype Ontology provides the following list of signs and symptoms for 49,XXXXX syndrome. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of chromosome segregation 90% Low-set, posteriorly rotated ears 90% Muscular hypotonia 90% Abnormality of the nose 50% Camptodactyly of finger 50% Clinodactyly of the 5th finger 50% Cognitive impairment 50% Hypertelorism 50% Microcephaly 50% Plagiocephaly 50% Radioulnar synostosis 50% Short foot 50% Short palm 50% Short stature 50% Strabismus 50% Upslanted palpebral fissure 50% Abnormality of immune system physiology 7.5% Abnormality of the cardiac septa 7.5% Abnormality of the genital system 7.5% Abnormality of the hip bone 7.5% Abnormality of the urinary system 7.5% Patent ductus arteriosus 7.5% The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",,2,,"49,XXXXX syndrome presents with a range of developmental and physical characteristics. Common symptoms include intellectual disability, hypotonia (low muscle tone), and speech delays. Individuals often exhibit distinctive facial features like a small jaw, protruding tongue, and broad nasal bridge.  Gastrointestinal issues, such as constipation, are frequently observed.  Growth delays are also common. Due to the variable presentation, diagnosis relies on chromosomal analysis, and further investigation is needed to fully understand each individual’s specific symptoms.",True,1610117208,101,54,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T11:46:33.652121+00:00,gemma3:4b,ollama,q15701,What is (are) What I need to know about Lactose Intolerance ?,"Lactose
                
*
                
intestine
                
lactase
                
,
                
enzyme
                
*See the Pronunciation Guide for tips on how to say the words in bold type.",,0,,"Lactose intolerance is a common condition where your body has difficulty digesting lactose, a sugar found in milk and dairy products. This occurs due to a deficiency in the enzyme lactase, which breaks down lactose in the small intestine. Symptoms typically include bloating, gas, diarrhea, and abdominal discomfort after consuming dairy. The severity of symptoms varies greatly from person to person. Diagnosis usually involves a hydrogen breath test or elimination diet.  If you suspect lactose intolerance, consult a healthcare professional for accurate diagnosis and personalized advice – self-treating with drastic dietary changes isn’t recommended.",True,1836804875,114,57,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T11:46:35.427840+00:00,gemma3:4b,ollama,q15701,What is (are) What I need to know about Lactose Intolerance ?,"Lactose
                
*
                
intestine
                
lactase
                
,
                
enzyme
                
*See the Pronunciation Guide for tips on how to say the words in bold type.",,1,,"Lactose intolerance is a common condition where your body has difficulty digesting lactose, a sugar found in milk and dairy products. This happens due to a deficiency of the enzyme lactase, which breaks down lactose in the small intestine. Symptoms typically include bloating, gas, diarrhea, and abdominal discomfort after consuming dairy. The severity of symptoms varies greatly from person to person. Diagnosis usually involves a food challenge or breath test.  If you suspect lactose intolerance, consult a healthcare professional for accurate diagnosis and personalized advice – self-treating with excessive avoidance isn’t recommended.",True,1772072000,112,57,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T11:46:37.192275+00:00,gemma3:4b,ollama,q15701,What is (are) What I need to know about Lactose Intolerance ?,"Lactose
                
*
                
intestine
                
lactase
                
,
                
enzyme
                
*See the Pronunciation Guide for tips on how to say the words in bold type.",,2,,"Lactose intolerance is a common condition where your body has difficulty digesting lactose, a sugar found in milk and dairy products. This occurs due to a deficiency in the enzyme lactase, which breaks down lactose in the small intestine. Symptoms typically include bloating, gas, diarrhea, and abdominal discomfort after consuming dairy. The severity of symptoms varies greatly from person to person. Diagnosis usually involves a food challenge or breath test.  If you suspect lactose intolerance, consult a healthcare professional for accurate diagnosis and personalized advice – self-treating with excessive dairy may worsen symptoms.",True,1759322042,111,57,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T11:46:43.305079+00:00,medaibase/medgemma1.5:4b,ollama,q15846,What are the treatments for Fecal Incontinence ?,"Treatment for fecal incontinence may include one or more of the following:
                
- eating, diet, and nutrition  - medications  - bowel training  - pelvic floor exercises and biofeedback  - surgery  - electrical stimulation",,0,,"Treatments for fecal incontinence vary depending on the underlying cause. Conservative measures like dietary modifications, fiber supplementation, and pelvic floor exercises are often tried first. If these fail, medications like lubiprostone or linaclotide may be considered. For more severe cases, surgical options such as rectal neuromodulation or colostomy may be necessary. Always consult a healthcare professional for diagnosis and personalized treatment recommendations.",True,6100689625,81,50,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T11:46:46.886005+00:00,medaibase/medgemma1.5:4b,ollama,q15846,What are the treatments for Fecal Incontinence ?,"Treatment for fecal incontinence may include one or more of the following:
                
- eating, diet, and nutrition  - medications  - bowel training  - pelvic floor exercises and biofeedback  - surgery  - electrical stimulation",,1,,"Treatments for fecal incontinence typically involve a combination of lifestyle modifications, dietary changes, and medical interventions. Behavioral therapies, such as scheduled toileting, may help manage symptoms. Dietary adjustments, including increasing fiber and fluid intake, can improve bowel regularity. Medications, such as laxatives or stool softeners, may be prescribed to aid bowel movements. For more severe cases, surgical options, such as rectal neuromodulation or sphincterplasty, might be considered. Always consult a healthcare professional for diagnosis and personalized treatment recommendations.",True,3569883750,104,50,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T11:46:49.547306+00:00,medaibase/medgemma1.5:4b,ollama,q15846,What are the treatments for Fecal Incontinence ?,"Treatment for fecal incontinence may include one or more of the following:
                
- eating, diet, and nutrition  - medications  - bowel training  - pelvic floor exercises and biofeedback  - surgery  - electrical stimulation",,2,,"Treatments for fecal incontinence vary depending on the underlying cause. Conservative measures like dietary modifications, fiber supplementation, and pelvic floor exercises are often tried first. If these fail, medications like stool softeners or laxatives may be used. For more severe cases, surgical options such as sphincteroplasty or colostomy may be considered. Always consult a healthcare professional for diagnosis and personalized treatment recommendations.",True,2645111458,77,50,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T11:46:51.770760+00:00,medaibase/medgemma1.5:4b,ollama,q4460,"What are the symptoms of 49,XXXXX syndrome ?","What are the signs and symptoms of 49,XXXXX syndrome? The Human Phenotype Ontology provides the following list of signs and symptoms for 49,XXXXX syndrome. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of chromosome segregation 90% Low-set, posteriorly rotated ears 90% Muscular hypotonia 90% Abnormality of the nose 50% Camptodactyly of finger 50% Clinodactyly of the 5th finger 50% Cognitive impairment 50% Hypertelorism 50% Microcephaly 50% Plagiocephaly 50% Radioulnar synostosis 50% Short foot 50% Short palm 50% Short stature 50% Strabismus 50% Upslanted palpebral fissure 50% Abnormality of immune system physiology 7.5% Abnormality of the cardiac septa 7.5% Abnormality of the genital system 7.5% Abnormality of the hip bone 7.5% Abnormality of the urinary system 7.5% Patent ductus arteriosus 7.5% The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",,0,,"49,XXXXX syndrome is a rare condition characterized by an extra X chromosome. Symptoms can vary widely but often include developmental delay, intellectual disability, and physical features such as a short stature, broad nose, and sometimes heart defects or kidney problems. Behavioral issues like hyperactivity and learning difficulties are also common.
",True,2208726334,63,52,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T11:46:53.801868+00:00,medaibase/medgemma1.5:4b,ollama,q4460,"What are the symptoms of 49,XXXXX syndrome ?","What are the signs and symptoms of 49,XXXXX syndrome? The Human Phenotype Ontology provides the following list of signs and symptoms for 49,XXXXX syndrome. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of chromosome segregation 90% Low-set, posteriorly rotated ears 90% Muscular hypotonia 90% Abnormality of the nose 50% Camptodactyly of finger 50% Clinodactyly of the 5th finger 50% Cognitive impairment 50% Hypertelorism 50% Microcephaly 50% Plagiocephaly 50% Radioulnar synostosis 50% Short foot 50% Short palm 50% Short stature 50% Strabismus 50% Upslanted palpebral fissure 50% Abnormality of immune system physiology 7.5% Abnormality of the cardiac septa 7.5% Abnormality of the genital system 7.5% Abnormality of the hip bone 7.5% Abnormality of the urinary system 7.5% Patent ductus arteriosus 7.5% The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",,1,,"49,XXXXX syndrome is a rare chromosomal abnormality. Symptoms can vary widely but often include intellectual disability, developmental delays, and physical features such as a short stature, distinctive facial characteristics, and sometimes heart defects or other congenital anomalies. Behavioral issues and learning difficulties are also common.
",True,2016551250,58,52,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T11:46:55.860728+00:00,medaibase/medgemma1.5:4b,ollama,q4460,"What are the symptoms of 49,XXXXX syndrome ?","What are the signs and symptoms of 49,XXXXX syndrome? The Human Phenotype Ontology provides the following list of signs and symptoms for 49,XXXXX syndrome. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of chromosome segregation 90% Low-set, posteriorly rotated ears 90% Muscular hypotonia 90% Abnormality of the nose 50% Camptodactyly of finger 50% Clinodactyly of the 5th finger 50% Cognitive impairment 50% Hypertelorism 50% Microcephaly 50% Plagiocephaly 50% Radioulnar synostosis 50% Short foot 50% Short palm 50% Short stature 50% Strabismus 50% Upslanted palpebral fissure 50% Abnormality of immune system physiology 7.5% Abnormality of the cardiac septa 7.5% Abnormality of the genital system 7.5% Abnormality of the hip bone 7.5% Abnormality of the urinary system 7.5% Patent ductus arteriosus 7.5% The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",,2,,"49,XXXXX syndrome is a rare chromosomal condition characterized by an extra X chromosome. Symptoms can vary widely but often include developmental delays, intellectual disability, and physical features such as a short stature, broad chest, and webbed neck. Behavioral issues and learning difficulties are also common.
",True,2046499167,59,52,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T11:46:59.653986+00:00,medaibase/medgemma1.5:4b,ollama,q15701,What is (are) What I need to know about Lactose Intolerance ?,"Lactose
                
*
                
intestine
                
lactase
                
,
                
enzyme
                
*See the Pronunciation Guide for tips on how to say the words in bold type.",,0,,"Lactose intolerance is a common digestive issue where the body cannot properly digest lactose, a sugar found in milk and dairy products. This results in symptoms like bloating, gas, diarrhea, and abdominal cramps after consuming lactose-containing foods. It's caused by a deficiency in the enzyme lactase, which breaks down lactose. While it's not an allergy, it can cause significant discomfort. Diagnosis is typically based on symptoms and confirmed with a hydrogen breath test or genetic testing. Treatment involves avoiding lactose-containing foods or taking lactase enzyme supplements.",True,3782689209,110,55,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T11:47:02.967660+00:00,medaibase/medgemma1.5:4b,ollama,q15701,What is (are) What I need to know about Lactose Intolerance ?,"Lactose
                
*
                
intestine
                
lactase
                
,
                
enzyme
                
*See the Pronunciation Guide for tips on how to say the words in bold type.",,1,,"Lactose intolerance is a common digestive issue where the body has trouble digesting lactose, a sugar found in milk and dairy products. This results in symptoms like bloating, gas, diarrhea, and abdominal pain after consuming lactose-containing foods. It's caused by a deficiency in the enzyme lactase, which breaks down lactose. While it's not an allergy, it can cause significant discomfort. If you suspect lactose intolerance, consult a healthcare professional for proper diagnosis and management strategies.",True,3301730916,96,55,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T11:47:06.303235+00:00,medaibase/medgemma1.5:4b,ollama,q15701,What is (are) What I need to know about Lactose Intolerance ?,"Lactose
                
*
                
intestine
                
lactase
                
,
                
enzyme
                
*See the Pronunciation Guide for tips on how to say the words in bold type.",,2,,"Lactose intolerance is a common digestive issue where the body has trouble digesting lactose, a sugar found in milk and dairy products. This results in symptoms like bloating, gas, diarrhea, and abdominal pain after consuming lactose-containing foods. It's caused by a deficiency in the enzyme lactase, which breaks down lactose. While it's not an allergy, it can cause significant discomfort. If you suspect lactose intolerance, consult a healthcare professional for proper diagnosis and management strategies.",True,3326308125,96,55,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T11:47:10.279961+00:00,gpt-4.1-mini,openai,q15846,What are the treatments for Fecal Incontinence ?,"Treatment for fecal incontinence may include one or more of the following:
                
- eating, diet, and nutrition  - medications  - bowel training  - pelvic floor exercises and biofeedback  - surgery  - electrical stimulation",,0,,"Treatments for fecal incontinence include dietary modifications (increasing fiber intake), bowel training exercises, and pelvic floor muscle exercises (biofeedback therapy). Medications such as anti-diarrheal agents may help if diarrhea is a contributing factor. In more severe cases, surgical options like sphincter repair, sacral nerve stimulation, or colostomy may be considered. Management also involves addressing underlying causes, such as treating infections or inflammatory bowel disease. Consultation with a gastroenterologist or colorectal specialist is recommended for personalized treatment.",True,3664023582,105,48,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T11:47:12.121213+00:00,gpt-4.1-mini,openai,q15846,What are the treatments for Fecal Incontinence ?,"Treatment for fecal incontinence may include one or more of the following:
                
- eating, diet, and nutrition  - medications  - bowel training  - pelvic floor exercises and biofeedback  - surgery  - electrical stimulation",,1,,"Treatments for fecal incontinence include dietary modifications (increasing fiber intake), bowel training exercises, and pelvic floor muscle exercises (biofeedback therapy). Medications such as anti-diarrheal agents may help if diarrhea is a contributing factor. In more severe cases, surgical options like sphincter repair, sacral nerve stimulation, or colostomy may be considered. Management also involves addressing underlying causes such as infections or neurological disorders. Consultation with a gastroenterologist or colorectal specialist is recommended for tailored treatment.",True,1840818500,102,48,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T11:47:13.405491+00:00,gpt-4.1-mini,openai,q15846,What are the treatments for Fecal Incontinence ?,"Treatment for fecal incontinence may include one or more of the following:
                
- eating, diet, and nutrition  - medications  - bowel training  - pelvic floor exercises and biofeedback  - surgery  - electrical stimulation",,2,,"Treatments for fecal incontinence include dietary modifications (increasing fiber intake), bowel training exercises, and pelvic floor muscle exercises (biofeedback therapy). Medications such as anti-diarrheal agents can help manage symptoms. In more severe cases, surgical options like sphincter repair, sacral nerve stimulation, or colostomy may be considered. Addressing underlying causes, such as managing diarrhea or constipation, is also important. A healthcare provider should tailor treatment based on the severity and cause of incontinence.",True,1283795333,102,48,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T11:47:15.315602+00:00,gpt-4.1-mini,openai,q4460,"What are the symptoms of 49,XXXXX syndrome ?","What are the signs and symptoms of 49,XXXXX syndrome? The Human Phenotype Ontology provides the following list of signs and symptoms for 49,XXXXX syndrome. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of chromosome segregation 90% Low-set, posteriorly rotated ears 90% Muscular hypotonia 90% Abnormality of the nose 50% Camptodactyly of finger 50% Clinodactyly of the 5th finger 50% Cognitive impairment 50% Hypertelorism 50% Microcephaly 50% Plagiocephaly 50% Radioulnar synostosis 50% Short foot 50% Short palm 50% Short stature 50% Strabismus 50% Upslanted palpebral fissure 50% Abnormality of immune system physiology 7.5% Abnormality of the cardiac septa 7.5% Abnormality of the genital system 7.5% Abnormality of the hip bone 7.5% Abnormality of the urinary system 7.5% Patent ductus arteriosus 7.5% The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",,0,,"49,XXXXX syndrome, also known as pentasomy X, is a rare chromosomal disorder affecting females. Symptoms typically include severe intellectual disability, developmental delays, distinctive facial features (such as hypertelorism, epicanthal folds, and a flat nasal bridge), hypotonia (low muscle tone), and skeletal abnormalities like clinodactyly or joint laxity. Other features may include short stature, congenital heart defects, and delayed speech. Due to its rarity, the severity and range of symptoms can vary.",True,1907027916,102,48,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T11:47:17.894975+00:00,gpt-4.1-mini,openai,q4460,"What are the symptoms of 49,XXXXX syndrome ?","What are the signs and symptoms of 49,XXXXX syndrome? The Human Phenotype Ontology provides the following list of signs and symptoms for 49,XXXXX syndrome. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of chromosome segregation 90% Low-set, posteriorly rotated ears 90% Muscular hypotonia 90% Abnormality of the nose 50% Camptodactyly of finger 50% Clinodactyly of the 5th finger 50% Cognitive impairment 50% Hypertelorism 50% Microcephaly 50% Plagiocephaly 50% Radioulnar synostosis 50% Short foot 50% Short palm 50% Short stature 50% Strabismus 50% Upslanted palpebral fissure 50% Abnormality of immune system physiology 7.5% Abnormality of the cardiac septa 7.5% Abnormality of the genital system 7.5% Abnormality of the hip bone 7.5% Abnormality of the urinary system 7.5% Patent ductus arteriosus 7.5% The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",,1,,"49,XXXXX syndrome is a rare chromosomal disorder affecting females, characterized by the presence of three extra X chromosomes. Symptoms often include severe intellectual disability, delayed speech and motor development, distinctive facial features (such as a flat nasal bridge and epicanthal folds), short stature, and skeletal abnormalities. Individuals may also have hypotonia (low muscle tone), seizures, and congenital heart defects. Behavioral issues and delayed puberty can occur as well. Due to its rarity, the severity and specific symptoms can vary widely.",True,2578635500,101,48,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T11:47:19.539352+00:00,gpt-4.1-mini,openai,q4460,"What are the symptoms of 49,XXXXX syndrome ?","What are the signs and symptoms of 49,XXXXX syndrome? The Human Phenotype Ontology provides the following list of signs and symptoms for 49,XXXXX syndrome. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of chromosome segregation 90% Low-set, posteriorly rotated ears 90% Muscular hypotonia 90% Abnormality of the nose 50% Camptodactyly of finger 50% Clinodactyly of the 5th finger 50% Cognitive impairment 50% Hypertelorism 50% Microcephaly 50% Plagiocephaly 50% Radioulnar synostosis 50% Short foot 50% Short palm 50% Short stature 50% Strabismus 50% Upslanted palpebral fissure 50% Abnormality of immune system physiology 7.5% Abnormality of the cardiac septa 7.5% Abnormality of the genital system 7.5% Abnormality of the hip bone 7.5% Abnormality of the urinary system 7.5% Patent ductus arteriosus 7.5% The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.",,2,,"49,XXXXX syndrome, also known as pentasomy X, is a rare chromosomal disorder affecting females. Symptoms typically include severe intellectual disability, delayed speech and motor development, distinctive facial features (such as hypertelorism, epicanthal folds, and a flat nasal bridge), hypotonia (low muscle tone), and skeletal abnormalities like clinodactyly or radioulnar synostosis. Other possible features are short stature, congenital heart defects, and genital abnormalities. The severity and range of symptoms can vary among individuals.",True,1643733083,106,48,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T11:47:21.850134+00:00,gpt-4.1-mini,openai,q15701,What is (are) What I need to know about Lactose Intolerance ?,"Lactose
                
*
                
intestine
                
lactase
                
,
                
enzyme
                
*See the Pronunciation Guide for tips on how to say the words in bold type.",,0,,"Lactose intolerance is the inability to digest lactose, the sugar found in milk and dairy products, due to low levels of the enzyme lactase. Symptoms include bloating, diarrhea, gas, and abdominal pain after consuming lactose-containing foods. It is diagnosed through lactose tolerance tests, hydrogen breath tests, or elimination diets. Management involves reducing or avoiding lactose-containing foods, using lactose-free products, or taking lactase enzyme supplements. It is not the same as a milk allergy, which involves the immune system. If symptoms are severe or persistent, consult a healthcare provider to rule out other conditions.",True,2309812709,118,53,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T11:47:23.644796+00:00,gpt-4.1-mini,openai,q15701,What is (are) What I need to know about Lactose Intolerance ?,"Lactose
                
*
                
intestine
                
lactase
                
,
                
enzyme
                
*See the Pronunciation Guide for tips on how to say the words in bold type.",,1,,"Lactose intolerance is the inability to digest lactose, the sugar found in milk and dairy products, due to low levels of the enzyme lactase. Symptoms include bloating, diarrhea, gas, and abdominal pain after consuming lactose-containing foods. It is diagnosed through lactose tolerance tests, hydrogen breath tests, or elimination diets. Management involves reducing or avoiding lactose intake, using lactose-free products, or taking lactase enzyme supplements. It is not the same as a milk allergy, which involves the immune system. If symptoms are severe or persistent, consult a healthcare provider for proper evaluation.",True,1794020583,115,53,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T11:47:25.179708+00:00,gpt-4.1-mini,openai,q15701,What is (are) What I need to know about Lactose Intolerance ?,"Lactose
                
*
                
intestine
                
lactase
                
,
                
enzyme
                
*See the Pronunciation Guide for tips on how to say the words in bold type.",,2,,"Lactose intolerance is the inability to digest lactose, a sugar found in milk and dairy products, due to low levels of the enzyme lactase. Symptoms include bloating, diarrhea, gas, and abdominal pain after consuming lactose-containing foods. It is diagnosed through lactose tolerance tests, hydrogen breath tests, or elimination diets. Management involves reducing or avoiding lactose-containing foods, using lactose-free products, or taking lactase enzyme supplements. It is not the same as a milk allergy, which involves the immune system. If symptoms are severe or persistent, consult a healthcare provider for proper evaluation.",True,1534613124,116,53,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
